Series Name,Series Code,Country Name,Country Code,2020 [YR2020]
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Germany,DEU,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Ghana,GHA,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Gibraltar,GIB,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Greece,GRC,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Greenland,GRL,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Grenada,GRD,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Guam,GUM,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Guatemala,GTM,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Guinea,GIN,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Guinea-Bissau,GNB,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Guyana,GUY,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Haiti,HTI,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Honduras,HND,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,"Hong Kong SAR, China",HKG,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Hungary,HUN,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Iceland,ISL,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,India,IND,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Indonesia,IDN,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,"Iran, Islamic Rep.",IRN,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Iraq,IRQ,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Ireland,IRL,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Isle of Man,IMN,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Israel,ISR,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Italy,ITA,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Jamaica,JAM,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Japan,JPN,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Jordan,JOR,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Kazakhstan,KAZ,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Kenya,KEN,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Kiribati,KIR,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,"Korea, Dem. People's Rep.",PRK,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,"Korea, Rep.",KOR,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Kosovo,XKX,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Kuwait,KWT,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Kyrgyz Republic,KGZ,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Lao PDR,LAO,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Latvia,LVA,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Lebanon,LBN,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Lesotho,LSO,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Liberia,LBR,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Libya,LBY,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Liechtenstein,LIE,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Lithuania,LTU,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Luxembourg,LUX,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,"Macao SAR, China",MAC,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Madagascar,MDG,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Malawi,MWI,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Malaysia,MYS,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Maldives,MDV,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Mali,MLI,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Malta,MLT,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Marshall Islands,MHL,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Mauritania,MRT,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Mauritius,MUS,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Mexico,MEX,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,"Micronesia, Fed. Sts.",FSM,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Moldova,MDA,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Monaco,MCO,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Mongolia,MNG,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Montenegro,MNE,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Morocco,MAR,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Mozambique,MOZ,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Myanmar,MMR,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Namibia,NAM,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Nauru,NRU,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Nepal,NPL,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Netherlands,NLD,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,New Caledonia,NCL,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,New Zealand,NZL,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Nicaragua,NIC,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Niger,NER,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Nigeria,NGA,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,North Macedonia,MKD,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Northern Mariana Islands,MNP,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Norway,NOR,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Oman,OMN,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Pakistan,PAK,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Palau,PLW,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Panama,PAN,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Papua New Guinea,PNG,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Paraguay,PRY,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Peru,PER,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Philippines,PHL,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Poland,POL,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Portugal,PRT,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Puerto Rico,PRI,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Qatar,QAT,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Romania,ROU,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Russian Federation,RUS,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Rwanda,RWA,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Samoa,WSM,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,San Marino,SMR,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Sao Tome and Principe,STP,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Saudi Arabia,SAU,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Senegal,SEN,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Serbia,SRB,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Seychelles,SYC,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Sierra Leone,SLE,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Singapore,SGP,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Sint Maarten (Dutch part),SXM,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Slovak Republic,SVK,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Slovenia,SVN,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Solomon Islands,SLB,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Somalia,SOM,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,South Africa,ZAF,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,South Sudan,SSD,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Spain,ESP,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Sri Lanka,LKA,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,St. Kitts and Nevis,KNA,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,St. Lucia,LCA,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,St. Martin (French part),MAF,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,St. Vincent and the Grenadines,VCT,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Sudan,SDN,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Suriname,SUR,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Sweden,SWE,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Switzerland,CHE,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Syrian Arab Republic,SYR,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Tajikistan,TJK,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Tanzania,TZA,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Thailand,THA,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Timor-Leste,TLS,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Togo,TGO,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Tonga,TON,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Trinidad and Tobago,TTO,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Tunisia,TUN,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Turkey,TUR,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Turkmenistan,TKM,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Turks and Caicos Islands,TCA,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Tuvalu,TUV,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Uganda,UGA,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Ukraine,UKR,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,United Arab Emirates,ARE,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,United Kingdom,GBR,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,United States,USA,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Uruguay,URY,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Uzbekistan,UZB,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Vanuatu,VUT,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,"Venezuela, RB",VEN,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Vietnam,VNM,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Virgin Islands (U.S.),VIR,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,West Bank and Gaza,PSE,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,"Yemen, Rep.",YEM,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Zambia,ZMB,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Zimbabwe,ZWE,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Africa Eastern and Southern,AFE,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Africa Western and Central,AFW,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Arab World,ARB,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Caribbean small states,CSS,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Central Europe and the Baltics,CEB,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Early-demographic dividend,EAR,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,East Asia & Pacific,EAS,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,East Asia & Pacific (excluding high income),EAP,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,East Asia & Pacific (IDA & IBRD countries),TEA,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Euro area,EMU,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Europe & Central Asia,ECS,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Europe & Central Asia (excluding high income),ECA,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Europe & Central Asia (IDA & IBRD countries),TEC,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,European Union,EUU,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Fragile and conflict affected situations,FCS,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Heavily indebted poor countries (HIPC),HPC,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,High income,HIC,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,IBRD only,IBD,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,IDA & IBRD total,IBT,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,IDA blend,IDB,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,IDA only,IDX,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,IDA total,IDA,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Late-demographic dividend,LTE,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Latin America & Caribbean,LCN,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Latin America & Caribbean (excluding high income),LAC,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Latin America & the Caribbean (IDA & IBRD countries),TLA,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Least developed countries: UN classification,LDC,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Low & middle income,LMY,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Low income,LIC,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Lower middle income,LMC,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Middle East & North Africa,MEA,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Middle East & North Africa (excluding high income),MNA,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Middle East & North Africa (IDA & IBRD countries),TMN,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Middle income,MIC,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,North America,NAC,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Not classified,INX,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,OECD members,OED,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Other small states,OSS,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Pacific island small states,PSS,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Post-demographic dividend,PST,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Pre-demographic dividend,PRE,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Small states,SST,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,South Asia,SAS,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,South Asia (IDA & IBRD),TSA,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Sub-Saharan Africa,SSF,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Sub-Saharan Africa (excluding high income),SSA,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Sub-Saharan Africa (IDA & IBRD countries),TSS,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,Upper middle income,UMC,..
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,World,WLD,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Afghanistan,AFG,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Albania,ALB,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Algeria,DZA,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,American Samoa,ASM,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Andorra,AND,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Angola,AGO,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Antigua and Barbuda,ATG,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Argentina,ARG,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Armenia,ARM,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Aruba,ABW,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Australia,AUS,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Austria,AUT,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Azerbaijan,AZE,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,"Bahamas, The",BHS,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Bahrain,BHR,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Bangladesh,BGD,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Barbados,BRB,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Belarus,BLR,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Belgium,BEL,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Belize,BLZ,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Benin,BEN,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Bermuda,BMU,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Bhutan,BTN,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Bolivia,BOL,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Bosnia and Herzegovina,BIH,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Botswana,BWA,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Brazil,BRA,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,British Virgin Islands,VGB,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Brunei Darussalam,BRN,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Bulgaria,BGR,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Burkina Faso,BFA,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Burundi,BDI,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Cabo Verde,CPV,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Cambodia,KHM,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Cameroon,CMR,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Canada,CAN,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Cayman Islands,CYM,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Central African Republic,CAF,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Chad,TCD,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Channel Islands,CHI,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Chile,CHL,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,China,CHN,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Colombia,COL,..
